Ref_Date,GEO,GROUP,Vector,Coordinate,Value
2006/2007,Canada,Education,v62427112,1.1,3373.00000000
2007/2008,Canada,Education,v62427112,1.1,3545.00000000
2008/2009,Canada,Education,v62427112,1.1,3652.00000000
2009/2010,Canada,Education,v62427112,1.1,3739.00000000
2010/2011,Canada,Education,v62427112,1.1,3850.00000000
2011/2012,Canada,Education,v62427112,1.1,3804.00000000
2012/2013,Canada,Education,v62427112,1.1,4273.00000000
2013/2014,Canada,Education,v62427112,1.1,4394.00000000
2014/2015,Canada,Education,v62427112,1.1,4482.00000000
2015/2016,Canada,Education,v62427112,1.1,4514.00000000
2016/2017,Canada,Education,v62427112,1.1,4580.00000000
2006/2007,Canada,"Visual and performing arts, and communications technologies",v62427121,1.2,3991.00000000
2007/2008,Canada,"Visual and performing arts, and communications technologies",v62427121,1.2,4239.00000000
2008/2009,Canada,"Visual and performing arts, and communications technologies",v62427121,1.2,4377.00000000
2009/2010,Canada,"Visual and performing arts, and communications technologies",v62427121,1.2,4592.00000000
2010/2011,Canada,"Visual and performing arts, and communications technologies",v62427121,1.2,4748.00000000
2011/2012,Canada,"Visual and performing arts, and communications technologies",v62427121,1.2,4591.00000000
2012/2013,Canada,"Visual and performing arts, and communications technologies",v62427121,1.2,5002.00000000
2013/2014,Canada,"Visual and performing arts, and communications technologies",v62427121,1.2,5138.00000000
2014/2015,Canada,"Visual and performing arts, and communications technologies",v62427121,1.2,5211.00000000
2015/2016,Canada,"Visual and performing arts, and communications technologies",v62427121,1.2,5464.00000000
2016/2017,Canada,"Visual and performing arts, and communications technologies",v62427121,1.2,5640.00000000
2006/2007,Canada,Humanities,v62427122,1.3,4336.00000000
2007/2008,Canada,Humanities,v62427122,1.3,4342.00000000
2008/2009,Canada,Humanities,v62427122,1.3,4364.00000000
2009/2010,Canada,Humanities,v62427122,1.3,4525.00000000
2010/2011,Canada,Humanities,v62427122,1.3,4638.00000000
2011/2012,Canada,Humanities,v62427122,1.3,4769.00000000
2012/2013,Canada,Humanities,v62427122,1.3,4941.00000000
2013/2014,Canada,Humanities,v62427122,1.3,5023.00000000
2014/2015,Canada,Humanities,v62427122,1.3,5230.00000000
2015/2016,Canada,Humanities,v62427122,1.3,5346.00000000
2016/2017,Canada,Humanities,v62427122,1.3,5482.00000000
2006/2007,Canada,Social and behavioural sciences,v62427123,1.4,4041.00000000
2007/2008,Canada,Social and behavioural sciences,v62427123,1.4,4165.00000000
2008/2009,Canada,Social and behavioural sciences,v62427123,1.4,4251.00000000
2009/2010,Canada,Social and behavioural sciences,v62427123,1.4,4431.00000000
2010/2011,Canada,Social and behavioural sciences,v62427123,1.4,4586.00000000
2011/2012,Canada,Social and behavioural sciences,v62427123,1.4,4656.00000000
2012/2013,Canada,Social and behavioural sciences,v62427123,1.4,4966.00000000
2013/2014,Canada,Social and behavioural sciences,v62427123,1.4,5116.00000000
2014/2015,Canada,Social and behavioural sciences,v62427123,1.4,5294.00000000
2015/2016,Canada,Social and behavioural sciences,v62427123,1.4,5424.00000000
2016/2017,Canada,Social and behavioural sciences,v62427123,1.4,5566.00000000
2006/2007,Canada,"Law, legal professions and studies",v62427124,1.5,7155.00000000
2007/2008,Canada,"Law, legal professions and studies",v62427124,1.5,7382.00000000
2008/2009,Canada,"Law, legal professions and studies",v62427124,1.5,8030.00000000
2009/2010,Canada,"Law, legal professions and studies",v62427124,1.5,8229.00000000
2010/2011,Canada,"Law, legal professions and studies",v62427124,1.5,8657.00000000
2011/2012,Canada,"Law, legal professions and studies",v62427124,1.5,9335.00000000
2012/2013,Canada,"Law, legal professions and studies",v62427124,1.5,9549.00000000
2013/2014,Canada,"Law, legal professions and studies",v62427124,1.5,10039.00000000
2014/2015,Canada,"Law, legal professions and studies",v62427124,1.5,10563.00000000
2015/2016,Canada,"Law, legal professions and studies",v62427124,1.5,10928.00000000
2016/2017,Canada,"Law, legal professions and studies",v62427124,1.5,11385.00000000
2006/2007,Canada,"Business, management and public administration",v62427125,1.6,4195.00000000
2007/2008,Canada,"Business, management and public administration",v62427125,1.6,4637.00000000
2008/2009,Canada,"Business, management and public administration",v62427125,1.6,4978.00000000
2009/2010,Canada,"Business, management and public administration",v62427125,1.6,5191.00000000
2010/2011,Canada,"Business, management and public administration",v62427125,1.6,5386.00000000
2011/2012,Canada,"Business, management and public administration",v62427125,1.6,5673.00000000
2012/2013,Canada,"Business, management and public administration",v62427125,1.6,6097.00000000
2013/2014,Canada,"Business, management and public administration",v62427125,1.6,6274.00000000
2014/2015,Canada,"Business, management and public administration",v62427125,1.6,6366.00000000
2015/2016,Canada,"Business, management and public administration",v62427125,1.6,6542.00000000
2016/2017,Canada,"Business, management and public administration",v62427125,1.6,6776.00000000
2006/2007,Canada,Physical and life sciences and technologies,v62427126,1.7,4270.00000000
2007/2008,Canada,Physical and life sciences and technologies,v62427126,1.7,4534.00000000
2008/2009,Canada,Physical and life sciences and technologies,v62427126,1.7,4679.00000000
2009/2010,Canada,Physical and life sciences and technologies,v62427126,1.7,4885.00000000
2010/2011,Canada,Physical and life sciences and technologies,v62427126,1.7,5049.00000000
2011/2012,Canada,Physical and life sciences and technologies,v62427126,1.7,5247.00000000
2012/2013,Canada,Physical and life sciences and technologies,v62427126,1.7,5335.00000000
2013/2014,Canada,Physical and life sciences and technologies,v62427126,1.7,5481.00000000
2014/2015,Canada,Physical and life sciences and technologies,v62427126,1.7,5701.00000000
2015/2016,Canada,Physical and life sciences and technologies,v62427126,1.7,5884.00000000
2016/2017,Canada,Physical and life sciences and technologies,v62427126,1.7,6048.00000000
2006/2007,Canada,"Mathematics, computer and information sciences",v62427127,1.8,4650.00000000
2007/2008,Canada,"Mathematics, computer and information sciences",v62427127,1.8,4746.00000000
2008/2009,Canada,"Mathematics, computer and information sciences",v62427127,1.8,4987.00000000
2009/2010,Canada,"Mathematics, computer and information sciences",v62427127,1.8,5299.00000000
2010/2011,Canada,"Mathematics, computer and information sciences",v62427127,1.8,5526.00000000
2011/2012,Canada,"Mathematics, computer and information sciences",v62427127,1.8,5781.00000000
2012/2013,Canada,"Mathematics, computer and information sciences",v62427127,1.8,6051.00000000
2013/2014,Canada,"Mathematics, computer and information sciences",v62427127,1.8,6245.00000000
2014/2015,Canada,"Mathematics, computer and information sciences",v62427127,1.8,6565.00000000
2015/2016,Canada,"Mathematics, computer and information sciences",v62427127,1.8,6753.00000000
2016/2017,Canada,"Mathematics, computer and information sciences",v62427127,1.8,6978.00000000
2006/2007,Canada,Engineering,v62427128,1.9,4943.00000000
2007/2008,Canada,Engineering,v62427128,1.9,5099.00000000
2008/2009,Canada,Engineering,v62427128,1.9,5319.00000000
2009/2010,Canada,Engineering,v62427128,1.9,5577.00000000
2010/2011,Canada,Engineering,v62427128,1.9,5992.00000000
2011/2012,Canada,Engineering,v62427128,1.9,6155.00000000
2012/2013,Canada,Engineering,v62427128,1.9,6560.00000000
2013/2014,Canada,Engineering,v62427128,1.9,6871.00000000
2014/2015,Canada,Engineering,v62427128,1.9,7153.00000000
2015/2016,Canada,Engineering,v62427128,1.9,7511.00000000
2016/2017,Canada,Engineering,v62427128,1.9,7825.00000000
2006/2007,Canada,Architecture and related technologies,v62427113,1.10,3839.00000000
2007/2008,Canada,Architecture and related technologies,v62427113,1.10,3999.00000000
2008/2009,Canada,Architecture and related technologies,v62427113,1.10,4503.00000000
2009/2010,Canada,Architecture and related technologies,v62427113,1.10,4826.00000000
2010/2011,Canada,Architecture and related technologies,v62427113,1.10,5179.00000000
2011/2012,Canada,Architecture and related technologies,v62427113,1.10,4788.00000000
2012/2013,Canada,Architecture and related technologies,v62427113,1.10,5340.00000000
2013/2014,Canada,Architecture and related technologies,v62427113,1.10,5495.00000000
2014/2015,Canada,Architecture and related technologies,v62427113,1.10,5985.00000000
2015/2016,Canada,Architecture and related technologies,v62427113,1.10,6346.00000000
2016/2017,Canada,Architecture and related technologies,v62427113,1.10,6581.00000000
2006/2007,Canada,"Agriculture, natural resources and conservation",v62427114,1.11,3869.00000000
2007/2008,Canada,"Agriculture, natural resources and conservation",v62427114,1.11,4064.00000000
2008/2009,Canada,"Agriculture, natural resources and conservation",v62427114,1.11,4366.00000000
2009/2010,Canada,"Agriculture, natural resources and conservation",v62427114,1.11,4697.00000000
2010/2011,Canada,"Agriculture, natural resources and conservation",v62427114,1.11,4803.00000000
2011/2012,Canada,"Agriculture, natural resources and conservation",v62427114,1.11,4961.00000000
2012/2013,Canada,"Agriculture, natural resources and conservation",v62427114,1.11,5119.00000000
2013/2014,Canada,"Agriculture, natural resources and conservation",v62427114,1.11,5251.00000000
2014/2015,Canada,"Agriculture, natural resources and conservation",v62427114,1.11,5371.00000000
2015/2016,Canada,"Agriculture, natural resources and conservation",v62427114,1.11,5487.00000000
2016/2017,Canada,"Agriculture, natural resources and conservation",v62427114,1.11,5651.00000000
2007/2008,Canada,Dentistry,v62427115,1.12,12516.00000000
2008/2009,Canada,Dentistry,v62427115,1.12,13290.00000000
2009/2010,Canada,Dentistry,v62427115,1.12,13917.00000000
2010/2011,Canada,Dentistry,v62427115,1.12,15062.00000000
2011/2012,Canada,Dentistry,v62427115,1.12,16037.00000000
2012/2013,Canada,Dentistry,v62427115,1.12,16678.00000000
2013/2014,Canada,Dentistry,v62427115,1.12,17387.00000000
2014/2015,Canada,Dentistry,v62427115,1.12,18118.00000000
2015/2016,Canada,Dentistry,v62427115,1.12,20156.00000000
2016/2017,Canada,Dentistry,v62427115,1.12,21012.00000000
2006/2007,Canada,Medicine,v62427116,1.13,9659.00000000
2007/2008,Canada,Medicine,v62427116,1.13,10029.00000000
2008/2009,Canada,Medicine,v62427116,1.13,9821.00000000
2009/2010,Canada,Medicine,v62427116,1.13,9815.00000000
2010/2011,Canada,Medicine,v62427116,1.13,10867.00000000
2011/2012,Canada,Medicine,v62427116,1.13,11313.00000000
2012/2013,Canada,Medicine,v62427116,1.13,12012.00000000
2013/2014,Canada,Medicine,v62427116,1.13,12470.00000000
2014/2015,Canada,Medicine,v62427116,1.13,12987.00000000
2015/2016,Canada,Medicine,v62427116,1.13,13409.00000000
2016/2017,Canada,Medicine,v62427116,1.13,13858.00000000
2007/2008,Canada,Nursing,v62427117,1.14,4267.00000000
2008/2009,Canada,Nursing,v62427117,1.14,4422.00000000
2009/2010,Canada,Nursing,v62427117,1.14,4558.00000000
2010/2011,Canada,Nursing,v62427117,1.14,4662.00000000
2011/2012,Canada,Nursing,v62427117,1.14,4731.00000000
2012/2013,Canada,Nursing,v62427117,1.14,4985.00000000
2013/2014,Canada,Nursing,v62427117,1.14,5140.00000000
2014/2015,Canada,Nursing,v62427117,1.14,5308.00000000
2015/2016,Canada,Nursing,v62427117,1.14,5401.00000000
2016/2017,Canada,Nursing,v62427117,1.14,5527.00000000
2007/2008,Canada,Pharmacy,v62427118,1.15,4215.00000000
2008/2009,Canada,Pharmacy,v62427118,1.15,8366.00000000
2009/2010,Canada,Pharmacy,v62427118,1.15,8783.00000000
2010/2011,Canada,Pharmacy,v62427118,1.15,9014.00000000
2011/2012,Canada,Pharmacy,v62427118,1.15,9719.00000000
2012/2013,Canada,Pharmacy,v62427118,1.15,10463.00000000
2013/2014,Canada,Pharmacy,v62427118,1.15,10691.00000000
2014/2015,Canada,Pharmacy,v62427118,1.15,11273.00000000
2015/2016,Canada,Pharmacy,v62427118,1.15,11928.00000000
2016/2017,Canada,Pharmacy,v62427118,1.15,9738.00000000
2007/2008,Canada,Veterinary medicine,v62427119,1.16,4296.00000000
2008/2009,Canada,Veterinary medicine,v62427119,1.16,4959.00000000
2009/2010,Canada,Veterinary medicine,v62427119,1.16,5609.00000000
2010/2011,Canada,Veterinary medicine,v62427119,1.16,5612.00000000
2011/2012,Canada,Veterinary medicine,v62427119,1.16,5889.00000000
2012/2013,Canada,Veterinary medicine,v62427119,1.16,6383.00000000
2013/2014,Canada,Veterinary medicine,v62427119,1.16,6680.00000000
2014/2015,Canada,Veterinary medicine,v62427119,1.16,6917.00000000
2015/2016,Canada,Veterinary medicine,v62427119,1.16,7196.00000000
2016/2017,Canada,Veterinary medicine,v62427119,1.16,7419.00000000
2006/2007,Canada,"Other health, parks, recreation and fitness",v62427120,1.17,4996.00000000
2007/2008,Canada,"Other health, parks, recreation and fitness",v62427120,1.17,4400.00000000
2008/2009,Canada,"Other health, parks, recreation and fitness",v62427120,1.17,4539.00000000
2009/2010,Canada,"Other health, parks, recreation and fitness",v62427120,1.17,4477.00000000
2010/2011,Canada,"Other health, parks, recreation and fitness",v62427120,1.17,4698.00000000
2011/2012,Canada,"Other health, parks, recreation and fitness",v62427120,1.17,4873.00000000
2012/2013,Canada,"Other health, parks, recreation and fitness",v62427120,1.17,5232.00000000
2013/2014,Canada,"Other health, parks, recreation and fitness",v62427120,1.17,5529.00000000
2014/2015,Canada,"Other health, parks, recreation and fitness",v62427120,1.17,5757.00000000
2015/2016,Canada,"Other health, parks, recreation and fitness",v62427120,1.17,5964.00000000
2016/2017,Canada,"Other health, parks, recreation and fitness",v62427120,1.17,6135.00000000
2006/2007,Newfoundland and Labrador,Education,v62427161,2.1,2550.00000000
2007/2008,Newfoundland and Labrador,Education,v62427161,2.1,2550.00000000
2008/2009,Newfoundland and Labrador,Education,v62427161,2.1,2550.00000000
2009/2010,Newfoundland and Labrador,Education,v62427161,2.1,2550.00000000
2010/2011,Newfoundland and Labrador,Education,v62427161,2.1,2550.00000000
2011/2012,Newfoundland and Labrador,Education,v62427161,2.1,2550.00000000
2012/2013,Newfoundland and Labrador,Education,v62427161,2.1,2550.00000000
2013/2014,Newfoundland and Labrador,Education,v62427161,2.1,2550.00000000
2014/2015,Newfoundland and Labrador,Education,v62427161,2.1,2550.00000000
2015/2016,Newfoundland and Labrador,Education,v62427161,2.1,2805.00000000
2016/2017,Newfoundland and Labrador,Education,v62427161,2.1,2805.00000000
2006/2007,Newfoundland and Labrador,"Visual and performing arts, and communications technologies",v62427166,2.2,2550.00000000
2007/2008,Newfoundland and Labrador,"Visual and performing arts, and communications technologies",v62427166,2.2,2550.00000000
2008/2009,Newfoundland and Labrador,"Visual and performing arts, and communications technologies",v62427166,2.2,2550.00000000
2009/2010,Newfoundland and Labrador,"Visual and performing arts, and communications technologies",v62427166,2.2,2550.00000000
2010/2011,Newfoundland and Labrador,"Visual and performing arts, and communications technologies",v62427166,2.2,2550.00000000
2011/2012,Newfoundland and Labrador,"Visual and performing arts, and communications technologies",v62427166,2.2,2550.00000000
2012/2013,Newfoundland and Labrador,"Visual and performing arts, and communications technologies",v62427166,2.2,2550.00000000
2013/2014,Newfoundland and Labrador,"Visual and performing arts, and communications technologies",v62427166,2.2,2550.00000000
2014/2015,Newfoundland and Labrador,"Visual and performing arts, and communications technologies",v62427166,2.2,2550.00000000
2015/2016,Newfoundland and Labrador,"Visual and performing arts, and communications technologies",v62427166,2.2,2550.00000000
2016/2017,Newfoundland and Labrador,"Visual and performing arts, and communications technologies",v62427166,2.2,2550.00000000
2006/2007,Newfoundland and Labrador,Humanities,v62427167,2.3,2550.00000000
2007/2008,Newfoundland and Labrador,Humanities,v62427167,2.3,2550.00000000
2008/2009,Newfoundland and Labrador,Humanities,v62427167,2.3,2550.00000000
2009/2010,Newfoundland and Labrador,Humanities,v62427167,2.3,2550.00000000
2010/2011,Newfoundland and Labrador,Humanities,v62427167,2.3,2550.00000000
2011/2012,Newfoundland and Labrador,Humanities,v62427167,2.3,2550.00000000
2012/2013,Newfoundland and Labrador,Humanities,v62427167,2.3,2550.00000000
2013/2014,Newfoundland and Labrador,Humanities,v62427167,2.3,2550.00000000
2014/2015,Newfoundland and Labrador,Humanities,v62427167,2.3,2550.00000000
2015/2016,Newfoundland and Labrador,Humanities,v62427167,2.3,2550.00000000
2016/2017,Newfoundland and Labrador,Humanities,v62427167,2.3,2550.00000000
2006/2007,Newfoundland and Labrador,Social and behavioural sciences,v62427168,2.4,2550.00000000
2007/2008,Newfoundland and Labrador,Social and behavioural sciences,v62427168,2.4,2550.00000000
2008/2009,Newfoundland and Labrador,Social and behavioural sciences,v62427168,2.4,2550.00000000
2009/2010,Newfoundland and Labrador,Social and behavioural sciences,v62427168,2.4,2550.00000000
2010/2011,Newfoundland and Labrador,Social and behavioural sciences,v62427168,2.4,2550.00000000
2011/2012,Newfoundland and Labrador,Social and behavioural sciences,v62427168,2.4,2550.00000000
2012/2013,Newfoundland and Labrador,Social and behavioural sciences,v62427168,2.4,2550.00000000
2013/2014,Newfoundland and Labrador,Social and behavioural sciences,v62427168,2.4,2550.00000000
2014/2015,Newfoundland and Labrador,Social and behavioural sciences,v62427168,2.4,2550.00000000
2015/2016,Newfoundland and Labrador,Social and behavioural sciences,v62427168,2.4,2550.00000000
2016/2017,Newfoundland and Labrador,Social and behavioural sciences,v62427168,2.4,2550.00000000
2006/2007,Newfoundland and Labrador,"Business, management and public administration",v62427169,2.6,2550.00000000
2007/2008,Newfoundland and Labrador,"Business, management and public administration",v62427169,2.6,2550.00000000
2008/2009,Newfoundland and Labrador,"Business, management and public administration",v62427169,2.6,2550.00000000
2009/2010,Newfoundland and Labrador,"Business, management and public administration",v62427169,2.6,2550.00000000
2010/2011,Newfoundland and Labrador,"Business, management and public administration",v62427169,2.6,2550.00000000
2011/2012,Newfoundland and Labrador,"Business, management and public administration",v62427169,2.6,2550.00000000
2012/2013,Newfoundland and Labrador,"Business, management and public administration",v62427169,2.6,2550.00000000
2013/2014,Newfoundland and Labrador,"Business, management and public administration",v62427169,2.6,2550.00000000
2014/2015,Newfoundland and Labrador,"Business, management and public administration",v62427169,2.6,2550.00000000
2015/2016,Newfoundland and Labrador,"Business, management and public administration",v62427169,2.6,2805.00000000
2016/2017,Newfoundland and Labrador,"Business, management and public administration",v62427169,2.6,2805.00000000
2006/2007,Newfoundland and Labrador,Physical and life sciences and technologies,v62427170,2.7,2550.00000000
2007/2008,Newfoundland and Labrador,Physical and life sciences and technologies,v62427170,2.7,2550.00000000
2008/2009,Newfoundland and Labrador,Physical and life sciences and technologies,v62427170,2.7,2550.00000000
2009/2010,Newfoundland and Labrador,Physical and life sciences and technologies,v62427170,2.7,2550.00000000
2010/2011,Newfoundland and Labrador,Physical and life sciences and technologies,v62427170,2.7,2550.00000000
2011/2012,Newfoundland and Labrador,Physical and life sciences and technologies,v62427170,2.7,2550.00000000
2012/2013,Newfoundland and Labrador,Physical and life sciences and technologies,v62427170,2.7,2550.00000000
2013/2014,Newfoundland and Labrador,Physical and life sciences and technologies,v62427170,2.7,2550.00000000
2014/2015,Newfoundland and Labrador,Physical and life sciences and technologies,v62427170,2.7,2550.00000000
2015/2016,Newfoundland and Labrador,Physical and life sciences and technologies,v62427170,2.7,2550.00000000
2016/2017,Newfoundland and Labrador,Physical and life sciences and technologies,v62427170,2.7,2550.00000000
2006/2007,Newfoundland and Labrador,"Mathematics, computer and information sciences",v62427171,2.8,2550.00000000
2007/2008,Newfoundland and Labrador,"Mathematics, computer and information sciences",v62427171,2.8,2550.00000000
2008/2009,Newfoundland and Labrador,"Mathematics, computer and information sciences",v62427171,2.8,2550.00000000
2009/2010,Newfoundland and Labrador,"Mathematics, computer and information sciences",v62427171,2.8,2550.00000000
2010/2011,Newfoundland and Labrador,"Mathematics, computer and information sciences",v62427171,2.8,2550.00000000
2011/2012,Newfoundland and Labrador,"Mathematics, computer and information sciences",v62427171,2.8,2550.00000000
2012/2013,Newfoundland and Labrador,"Mathematics, computer and information sciences",v62427171,2.8,2550.00000000
2013/2014,Newfoundland and Labrador,"Mathematics, computer and information sciences",v62427171,2.8,2550.00000000
2014/2015,Newfoundland and Labrador,"Mathematics, computer and information sciences",v62427171,2.8,2550.00000000
2015/2016,Newfoundland and Labrador,"Mathematics, computer and information sciences",v62427171,2.8,2550.00000000
2016/2017,Newfoundland and Labrador,"Mathematics, computer and information sciences",v62427171,2.8,2550.00000000
2006/2007,Newfoundland and Labrador,Engineering,v62427172,2.9,2550.00000000
2007/2008,Newfoundland and Labrador,Engineering,v62427172,2.9,2550.00000000
2008/2009,Newfoundland and Labrador,Engineering,v62427172,2.9,2550.00000000
2009/2010,Newfoundland and Labrador,Engineering,v62427172,2.9,2550.00000000
2010/2011,Newfoundland and Labrador,Engineering,v62427172,2.9,2550.00000000
2011/2012,Newfoundland and Labrador,Engineering,v62427172,2.9,2550.00000000
2012/2013,Newfoundland and Labrador,Engineering,v62427172,2.9,2550.00000000
2013/2014,Newfoundland and Labrador,Engineering,v62427172,2.9,2550.00000000
2014/2015,Newfoundland and Labrador,Engineering,v62427172,2.9,2550.00000000
2015/2016,Newfoundland and Labrador,Engineering,v62427172,2.9,2805.00000000
2016/2017,Newfoundland and Labrador,Engineering,v62427172,2.9,2805.00000000
2006/2007,Newfoundland and Labrador,Medicine,v62427162,2.13,6250.00000000
2007/2008,Newfoundland and Labrador,Medicine,v62427162,2.13,6250.00000000
2008/2009,Newfoundland and Labrador,Medicine,v62427162,2.13,6250.00000000
2009/2010,Newfoundland and Labrador,Medicine,v62427162,2.13,6250.00000000
2010/2011,Newfoundland and Labrador,Medicine,v62427162,2.13,6250.00000000
2011/2012,Newfoundland and Labrador,Medicine,v62427162,2.13,6250.00000000
2012/2013,Newfoundland and Labrador,Medicine,v62427162,2.13,6250.00000000
2013/2014,Newfoundland and Labrador,Medicine,v62427162,2.13,6250.00000000
2014/2015,Newfoundland and Labrador,Medicine,v62427162,2.13,6250.00000000
2015/2016,Newfoundland and Labrador,Medicine,v62427162,2.13,6250.00000000
2016/2017,Newfoundland and Labrador,Medicine,v62427162,2.13,6250.00000000
2007/2008,Newfoundland and Labrador,Nursing,v62427163,2.14,2550.00000000
2008/2009,Newfoundland and Labrador,Nursing,v62427163,2.14,2550.00000000
2009/2010,Newfoundland and Labrador,Nursing,v62427163,2.14,2550.00000000
2010/2011,Newfoundland and Labrador,Nursing,v62427163,2.14,2550.00000000
2011/2012,Newfoundland and Labrador,Nursing,v62427163,2.14,2550.00000000
2012/2013,Newfoundland and Labrador,Nursing,v62427163,2.14,2550.00000000
2013/2014,Newfoundland and Labrador,Nursing,v62427163,2.14,2550.00000000
2014/2015,Newfoundland and Labrador,Nursing,v62427163,2.14,2550.00000000
2015/2016,Newfoundland and Labrador,Nursing,v62427163,2.14,2550.00000000
2016/2017,Newfoundland and Labrador,Nursing,v62427163,2.14,2550.00000000
2007/2008,Newfoundland and Labrador,Pharmacy,v62427164,2.15,2550.00000000
2008/2009,Newfoundland and Labrador,Pharmacy,v62427164,2.15,2550.00000000
2009/2010,Newfoundland and Labrador,Pharmacy,v62427164,2.15,2550.00000000
2010/2011,Newfoundland and Labrador,Pharmacy,v62427164,2.15,2550.00000000
2011/2012,Newfoundland and Labrador,Pharmacy,v62427164,2.15,2550.00000000
2012/2013,Newfoundland and Labrador,Pharmacy,v62427164,2.15,2550.00000000
2013/2014,Newfoundland and Labrador,Pharmacy,v62427164,2.15,2550.00000000
2014/2015,Newfoundland and Labrador,Pharmacy,v62427164,2.15,2550.00000000
2015/2016,Newfoundland and Labrador,Pharmacy,v62427164,2.15,2805.00000000
2016/2017,Newfoundland and Labrador,Pharmacy,v62427164,2.15,2805.00000000
2006/2007,Newfoundland and Labrador,"Other health, parks, recreation and fitness",v62427165,2.17,2550.00000000
2007/2008,Newfoundland and Labrador,"Other health, parks, recreation and fitness",v62427165,2.17,2550.00000000
2008/2009,Newfoundland and Labrador,"Other health, parks, recreation and fitness",v62427165,2.17,2550.00000000
2009/2010,Newfoundland and Labrador,"Other health, parks, recreation and fitness",v62427165,2.17,2550.00000000
2010/2011,Newfoundland and Labrador,"Other health, parks, recreation and fitness",v62427165,2.17,2550.00000000
2011/2012,Newfoundland and Labrador,"Other health, parks, recreation and fitness",v62427165,2.17,2550.00000000
2012/2013,Newfoundland and Labrador,"Other health, parks, recreation and fitness",v62427165,2.17,2550.00000000
2013/2014,Newfoundland and Labrador,"Other health, parks, recreation and fitness",v62427165,2.17,2550.00000000
2014/2015,Newfoundland and Labrador,"Other health, parks, recreation and fitness",v62427165,2.17,2550.00000000
2015/2016,Newfoundland and Labrador,"Other health, parks, recreation and fitness",v62427165,2.17,2550.00000000
2016/2017,Newfoundland and Labrador,"Other health, parks, recreation and fitness",v62427165,2.17,2550.00000000
2006/2007,Prince Edward Island,Education,v62427173,3.1,4920.00000000
2007/2008,Prince Edward Island,Education,v62427173,3.1,4440.00000000
2008/2009,Prince Edward Island,Education,v62427173,3.1,4530.00000000
2009/2010,Prince Edward Island,Education,v62427173,3.1,4710.00000000
2010/2011,Prince Edward Island,Education,v62427173,3.1,4860.00000000
2011/2012,Prince Edward Island,Education,v62427173,3.1,4950.00000000
2012/2013,Prince Edward Island,Education,v62427173,3.1,5150.00000000
2013/2014,Prince Edward Island,Education,v62427173,3.1,5360.00000000
2014/2015,Prince Edward Island,Education,v62427173,3.1,5520.00000000
2015/2016,Prince Edward Island,Education,v62427173,3.1,7522.00000000
2016/2017,Prince Edward Island,Education,v62427173,3.1,7673.00000000
2006/2007,Prince Edward Island,"Visual and performing arts, and communications technologies",v62427180,3.2,4920.00000000
2007/2008,Prince Edward Island,"Visual and performing arts, and communications technologies",v62427180,3.2,4440.00000000
2008/2009,Prince Edward Island,"Visual and performing arts, and communications technologies",v62427180,3.2,4530.00000000
2009/2010,Prince Edward Island,"Visual and performing arts, and communications technologies",v62427180,3.2,4710.00000000
2010/2011,Prince Edward Island,"Visual and performing arts, and communications technologies",v62427180,3.2,4860.00000000
2011/2012,Prince Edward Island,"Visual and performing arts, and communications technologies",v62427180,3.2,4950.00000000
2012/2013,Prince Edward Island,"Visual and performing arts, and communications technologies",v62427180,3.2,5150.00000000
2013/2014,Prince Edward Island,"Visual and performing arts, and communications technologies",v62427180,3.2,5360.00000000
2014/2015,Prince Edward Island,"Visual and performing arts, and communications technologies",v62427180,3.2,5520.00000000
2015/2016,Prince Edward Island,"Visual and performing arts, and communications technologies",v62427180,3.2,5690.00000000
2016/2017,Prince Edward Island,"Visual and performing arts, and communications technologies",v62427180,3.2,5860.00000000
2008/2009,Prince Edward Island,Humanities,v62427181,3.3,4530.00000000
2009/2010,Prince Edward Island,Humanities,v62427181,3.3,4710.00000000
2010/2011,Prince Edward Island,Humanities,v62427181,3.3,4860.00000000
2011/2012,Prince Edward Island,Humanities,v62427181,3.3,4950.00000000
2012/2013,Prince Edward Island,Humanities,v62427181,3.3,5150.00000000
2013/2014,Prince Edward Island,Humanities,v62427181,3.3,5360.00000000
2014/2015,Prince Edward Island,Humanities,v62427181,3.3,5520.00000000
2015/2016,Prince Edward Island,Humanities,v62427181,3.3,5690.00000000
2016/2017,Prince Edward Island,Humanities,v62427181,3.3,5860.00000000
2006/2007,Prince Edward Island,Social and behavioural sciences,v62427182,3.4,4920.00000000
2007/2008,Prince Edward Island,Social and behavioural sciences,v62427182,3.4,4440.00000000
2008/2009,Prince Edward Island,Social and behavioural sciences,v62427182,3.4,4530.00000000
2009/2010,Prince Edward Island,Social and behavioural sciences,v62427182,3.4,4710.00000000
2010/2011,Prince Edward Island,Social and behavioural sciences,v62427182,3.4,4860.00000000
2011/2012,Prince Edward Island,Social and behavioural sciences,v62427182,3.4,4950.00000000
2012/2013,Prince Edward Island,Social and behavioural sciences,v62427182,3.4,5150.00000000
2013/2014,Prince Edward Island,Social and behavioural sciences,v62427182,3.4,5360.00000000
2014/2015,Prince Edward Island,Social and behavioural sciences,v62427182,3.4,5520.00000000
2015/2016,Prince Edward Island,Social and behavioural sciences,v62427182,3.4,5690.00000000
2016/2017,Prince Edward Island,Social and behavioural sciences,v62427182,3.4,5860.00000000
2006/2007,Prince Edward Island,"Business, management and public administration",v62427184,3.6,4920.00000000
2007/2008,Prince Edward Island,"Business, management and public administration",v62427184,3.6,4440.00000000
